,Receipt,Date,Description,Client,Staff,Quantity,Amount,GST,PST
1255,449,2018-05-05,Consultation,IRWE01,SINEAD,1,0.0,0.0,0.0
1256,45,2018-03-23,Women's hair cut,STEL01,JJ,1,82.0,4.1,6.56
1257,451,2018-05-06,Blowdry,HUDS01,JJ,1,52.0,2.6,4.16
1258,451,2018-05-06,Shu silk bloom masque200,HUDS01,JJ,1,59.4,2.97,4.752
1259,454,2018-05-06,Women's hair cut,SARM01,JJ,1,82.0,4.1,6.56
1260,456,2018-05-06,Women's hair cut,JONK01,BECKY,1,60.0,3.0,4.8
1261,46,2018-03-23,Women's hair cut,DAV*01,JJ,1,82.0,4.1,6.56
1262,460,2018-05-08,Men's hair cut,LEEP01,JJ,1,60.0,3.0,4.8
1263,461,2018-05-08,Women's hair cut,BRES01,JJ,1,102.0,5.1,8.16
1264,462,2018-05-08,Blow dry bundle 5+1,NELT01,HOUSE,1,250.0,12.5,20.0
1265,463,2018-05-08,Men's hair cut,BATP01,JJ,1,40.0,2.0,3.2
1266,465,2018-05-08,Color full color,KIMS01,JOANNE,1,75.0,3.75,6.0
1267,465,2018-05-08,Women's hair cut,KIMS01,JJ,1,92.0,4.6,7.36
1268,468,2018-05-08,Highlights full,TAYL01,JOANNE,1,160.0,8.0,12.8
1269,469,2018-05-09,Blowdry,COLG01,BECKY,1,50.0,2.5,4.0
1270,47,2018-03-24,Men's hair cut,APTM01,JJ,1,40.0,2.0,3.2
1271,470,2018-05-22,NeuMa Argan Oil 75ml,CARB01,BECKY,1,29.7,1.485,2.376
1272,470,2018-05-22,NeuMa Blowdry Lotion 250ml,CARB01,BECKY,1,29.7,1.485,2.376
1273,470,2018-05-22,Consultation,CARB01,BECKY,1,0.0,0.0,0.0
1274,471,2018-05-08,Women's hair cut,JUDJ01,SINEAD,1,70.0,3.5,5.6
1275,472,2018-05-08,Women's hair cut,KIMY01,JJ,1,82.0,4.1,6.56
1276,473,2018-05-08,Women's hair cut,BOSJ01,SINEAD,1,90.0,4.5,7.2
1277,473,2018-05-08,PO Clean Volume sh 250ml,BOSJ01,SINEAD,1,30.73,1.5365,2.4584
1278,473,2018-05-08,PO clean volume con 250ml,BOSJ01,SINEAD,1,33.52,1.676,2.6816
1279,474,2018-05-08,Men's hair cut,PIPJ01,JJ,1,60.0,3.0,4.8
1280,475,2018-05-08,Blowdry,HILJ01,SINEAD,1,50.0,2.5,4.0
1281,475,2018-05-08,Consultation,HILJ01,HOUSE,1,-50.0,-2.5,-4.0
1282,476,2018-05-08,Women's hair cut,ALZR01,BECKY,1,60.0,3.0,4.8
1283,477,2018-05-08,Men's hair cut,HOWC01,JJ,1,40.0,2.0,3.2
1284,479,2018-05-08,Highlights partial,TAYJ01,JOANNE,1,160.0,8.0,12.8
1285,479,2018-05-08,Women's hair cut,TAYJ01,JJ,1,102.0,5.1,8.16
1286,481,2018-05-08,Blowdry,MCPL01,BECKY,1,40.0,2.0,3.2
1287,481,2018-05-08,Highlights full,MCPL01,JOANNE,1,150.0,7.5,12.0
1288,483,2018-05-09,Women's hair cut,ANDN01,SINEAD,1,70.0,3.5,5.6
1289,484,2018-05-09,Women's hair cut,SINJ01,JJ,1,82.0,4.1,6.56
1290,485,2018-05-09,Women's hair cut,CRIV01,SINEAD,1,70.0,3.5,5.6
1291,486,2018-05-09,Color full color,CABL01,JOANNE,1,65.0,3.25,5.2
1292,488,2018-05-09,Accent lights and color,BERH01,JOANNE,1,90.0,4.5,7.2
1293,488,2018-05-09,Women's hair cut,BERH01,JJ,1,92.0,4.6,7.36
1294,489,2018-05-09,Men's hair cut,FLEL01,SINEAD,1,35.0,1.75,2.8
1295,490,2018-05-09,Women's hair cut,RUPN01,SINEAD,1,70.0,3.5,5.6
1296,491,2018-05-09,Women's hair cut,MCLE01,SINEAD,1,70.0,3.5,5.6
1297,492,2018-05-09,Men's hair cut,SHAS01,JJ,1,40.0,2.0,3.2
1298,494,2018-05-10,Men's hair cut,COLJ01,JJ,1,60.0,3.0,4.8
1299,495,2018-05-10,Women's hair cut,SOLR01,BECKY,1,60.0,3.0,4.8
1300,497,2018-05-10,Women's hair cut,DINJ01,BECKY,1,60.0,3.0,4.8
1301,499,2018-05-10,Women's hair cut,MONE01,SINEAD,1,70.0,3.5,5.6
1302,50,2018-03-27,Women's hair cut,FELH01,JJ,1,82.0,4.1,6.56
1303,500,2018-05-10,Children (under 12),NORB01,JJ,1,0.0,0.0,0.0
1304,500,2018-05-10,Women's hair cut,NORL01,JJ,1,82.0,4.1,6.56
1305,501,2018-05-10,Women's hair cut,SHAP01,BECKY,1,60.0,3.0,4.8
1306,502,2018-05-10,Women's hair cut,STEP01,SINEAD,1,70.0,3.5,5.6
1307,503,2018-05-10,Women's hair cut,BREH01,JJ,1,102.0,5.1,8.16
1308,504,2018-05-10,Blowdry,HOLL01,SINEAD,1,50.0,2.5,4.0
1309,504,2018-05-10,Consultation,HOLL01,HOUSE,1,-50.0,-2.5,-4.0
1310,505,2018-05-10,Accent lights and color,HOLS01,JOANNE,1,120.0,6.0,9.6
1311,506,2018-05-10,Blow dry bundle 5+1,AINM01,HOUSE,1,230.0,11.5,18.4
1312,507,2018-05-10,Men's hair cut,TAYR01,JJ,1,40.0,2.0,3.2
1313,507,2018-05-10,Men's hair cut,TAYT01,SINEAD,1,35.0,1.75,2.8
1314,508,2018-05-10,Men's hair cut,THOD01,JJ,1,60.0,3.0,4.8
1315,51,2018-03-27,Women's hair cut,MINA01,JJ,1,82.0,4.1,6.56
1316,510,2018-05-10,Blowdry,BROS01,BECKY,1,50.0,2.5,4.0
1317,510,2018-05-10,Consultation,BROS01,HOUSE,1,-50.0,-2.5,-4.0
1318,511,2018-05-10,Accent lights and color,BOES01,JOANNE,1,120.0,6.0,9.6
1319,512,2018-05-10,Highlights partial,KALA01,JOANNE,1,150.0,7.5,12.0
1320,512,2018-05-10,Women's hair cut,KALA01,JJ,1,92.0,4.6,7.36
1321,513,2018-05-10,Women's hair cut,MARK01,BECKY,1,60.0,3.0,4.8
1322,514,2018-05-10,Highlights full,REIC01,JOANNE,1,140.0,7.0,11.2
1323,515,2018-05-10,Men's hair cut,BUDG02,SINEAD,1,55.0,2.75,4.4
1324,515,2018-05-10,KM Night Rider 100g,BUDG02,SINEAD,1,28.8,1.44,2.3040000000000003
1325,516,2018-05-10,Women's hair cut,ROSD01,JJ,1,82.0,4.1,6.56
1326,517,2018-05-11,Women's hair cut,THOW01,JJ,1,102.0,5.1,8.16
1327,518,2018-05-11,Blowdry,SIRM01,BECKY,1,50.0,2.5,4.0
1328,518,2018-05-11,Consultation,SIRM01,HOUSE,1,-50.0,-2.5,-4.0
1329,519,2018-05-11,Shu ultimate remedy serum 30m,WALK_IN,JOANNE,1,56.0,2.8,4.48
1330,52,2018-03-27,Women's hair cut,BRES01,JJ,1,82.0,4.1,6.56
1331,520,2018-05-11,Women's hair cut,NOWT01,JJ,1,82.0,4.1,6.56
1332,521,2018-05-11,Color touch up,LEEO01,JOANNE,1,50.0,2.5,4.0
1333,523,2018-05-11,Men's hair cut,GIEC01,JJ,1,40.0,2.0,3.2
1334,524,2018-05-11,Men's hair cut,MURS01,BECKY,1,5.0,0.25,0.4
1335,525,2018-05-11,Women's hair cut,GRAA01,JJ,1,82.0,4.1,6.56
1336,526,2018-05-11,Consultation,REDM01,JJ,1,0.0,0.0,0.0
1337,527,2018-05-11,Blowdry,KHAN01,BECKY,1,30.0,1.5,2.4
1338,528,2018-05-11,Highlights partial,COWL01,JOANNE,1,150.0,7.5,12.0
1339,528,2018-05-11,Women's hair cut,COWL01,BECKY,1,70.0,3.5,5.6
1340,528,2018-05-11,Smart Bond,COWL01,JOANNE,1,25.0,1.25,2.0
1341,529,2018-05-11,Color touch up,COLG01,JOANNE,1,70.0,3.5,5.6
1342,529,2018-05-11,Blowdry,COLG01,BECKY,1,50.0,2.5,4.0
1343,530,2018-05-11,Women's hair cut,CHA*01,JJ,1,82.0,4.1,6.56
1344,531,2018-05-11,Men's hair cut,LIMB01,BECKY,1,30.0,1.5,2.4
1345,532,2018-05-11,Women's hair cut,NICL01,JJ,1,82.0,4.1,6.56
1346,532,2018-05-11,Shu texture wave 193g,NICL01,JJ,1,37.8,1.89,3.0239999999999996
1347,533,2018-05-11,Blowdry,ARRM01,JJ,1,52.0,2.6,4.16
1348,534,2018-05-11,Men's hair cut,WARN01,BECKY,1,30.0,1.5,2.4
1349,535,2018-05-11,Men's hair cut,BROS02,BECKY,1,30.0,1.5,2.4
1350,536,2018-05-11,Blowdry,TIML01,JJ,1,32.0,1.6,2.56
1351,539,2018-05-11,Men's hair cut,WARK01,BECKY,1,30.0,1.5,2.4
1352,54,2018-03-27,Women's hair cut,BUSC01,JJ,1,82.0,4.1,6.56
1353,540,2018-05-12,Men's hair cut,STOD01,SINEAD,1,55.0,2.75,4.4
1354,541,2018-05-12,Blowdry,PHIJ01,SINEAD,1,50.0,2.5,4.0
1355,542,2018-05-12,Women's hair cut,EZIR01,JJ,1,82.0,4.1,6.56
1356,542,2018-05-12,Shu essence absolue C.milk 250,EZIR01,JJ,1,50.4,2.52,4.032
1357,543,2018-05-12,Highlights full,SMIS01,JOANNE,1,140.0,7.0,11.2
1358,544,2018-05-12,Highlights partial,GOSD01,JOANNE,1,130.0,6.5,10.4
1359,547,2018-05-12,Consultation,JASA01,JJ,1,0.0,0.0,0.0
1360,547,2018-05-12,Blow dry bundle 5+1,JASA01,HOUSE,1,260.0,13.0,20.8
1361,548,2018-05-12,Blowdry,PEEL01,SINEAD,1,30.0,1.5,2.4
1362,549,2018-05-12,Highlights partial,TYRK01,JOANNE,1,150.0,7.5,12.0
1363,549,2018-05-12,Blowdry,TYRK01,SINEAD,1,40.0,2.0,3.2
1364,55,2018-03-27,Women's hair cut,DESA01,JJ,1,82.0,4.1,6.56
1365,550,2018-05-12,Women's hair cut,TAYJ02,JJ,1,92.0,4.6,7.36
1366,550,2018-05-12,Highlights full,TAYJ02,JOANNE,1,150.0,7.5,12.0
1367,551,2018-05-12,Color full color,MARM01,JOANNE,1,65.0,3.25,5.2
1368,551,2018-05-12,Elchim diffuser,MARM01,HOUSE,1,0.0,0.0,0.0
1369,551,2018-05-12,elchim dryer,MARM01,JOANNE,1,249.0,12.45,19.92
1370,551,2018-05-12,KM Killer curls 200ml,MARM01,JOANNE,1,36.0,1.8,2.88
1371,552,2018-05-12,Women's hair cut,TINT02,JJ,1,82.0,4.1,6.56
1372,553,2018-05-12,Men's hair cut,ROST01,JJ,1,40.0,2.0,3.2
1373,554,2018-05-12,Women's hair cut,LYL01,JJ,1,82.0,4.1,6.56
1374,555,2018-05-12,Men's hair cut,MARG01,JJ,1,60.0,3.0,4.8
1375,556,2018-05-12,Blowdry,SARM01,SINEAD,1,50.0,2.5,4.0
1376,556,2018-05-12,Color full color,SARM01,JOANNE,1,85.0,4.25,6.8
1377,557,2018-05-12,Blowdry,NELT01,SINEAD,1,50.0,2.5,4.0
1378,557,2018-05-12,Consultation,NELT01,HOUSE,1,-50.0,-2.5,-4.0
1379,558,2018-05-12,Blowdry,HUDM01,SINEAD,1,50.0,2.5,4.0
1380,56,2018-03-28,Women's hair cut,HOP01,JJ,1,82.0,4.1,6.56
1381,561,2018-05-15,Women's hair cut,MOLC01,BECKY,1,60.0,3.0,4.8
1382,562,2018-05-15,Women's hair cut,MONL01,SINEAD,1,70.0,3.5,5.6
1383,563,2018-05-15,Men's camo color,SCHJ01,JJ,1,45.0,2.25,3.6
1384,563,2018-05-15,Men's hair cut,SCHJ01,JJ,1,60.0,3.0,4.8
1385,564,2018-05-15,Highlights partial,RODP01,JOANNE,1,160.0,8.0,12.8
1386,564,2018-05-15,Women's hair cut,RODP01,SINEAD,1,90.0,4.5,7.2
1387,565,2018-05-15,Women's hair cut,CHMY01,BECKY,1,60.0,3.0,4.8
1388,566,2018-05-15,Men's hair cut,BREF01,JJ,1,40.0,2.0,3.2
1389,566,2018-05-15,PO Purify sh 250ml,BREF01,JJ,1,30.73,1.5365,2.4584
1390,567,2018-05-15,Blowdry,SARK01,JJ,1,52.0,2.6,4.16
1391,567,2018-05-15,Partial highlights and color,SARK01,JOANNE,1,140.0,7.0,11.2
1392,569,2018-05-15,Men's hair cut,MACR01,SINEAD,1,35.0,1.75,2.8
1393,570,2018-05-15,Color touch up,ROSM01,JOANNE,1,50.0,2.5,4.0
1394,571,2018-05-15,Women's hair cut,KUCM02,JJ,1,82.0,4.1,6.56
1395,571,2018-05-15,Shu cleansing oil con 250m,KUCM02,JJ,1,50.4,2.52,4.032
1396,571,2018-05-15,Shu cleansing oil sh400ml,KUCM02,JJ,1,50.4,2.52,4.032
1397,572,2018-05-15,Men's hair cut,MELE01,BECKY,1,30.0,1.5,2.4
1398,573,2018-05-15,Accent lights and color,BURT01,JOANNE,1,45.0,2.25,3.6
1399,573,2018-05-15,Men's hair cut,BURT01,JJ,1,50.0,2.5,4.0
1400,574,2018-05-15,Women's hair cut,WOOJ01,SINEAD,1,90.0,4.5,7.2
1401,575,2018-05-15,Women's hair cut,ARAI01,BECKY,1,60.0,3.0,4.8
1402,576,2018-05-15,Women's hair cut,LUCL01,BECKY,1,60.0,3.0,4.8
1403,577,2018-05-15,Blowdry,BROS01,BECKY,1,50.0,2.5,4.0
1404,577,2018-05-15,miscellaneous,BROS01,HOUSE,1,-50.0,-2.5,-4.0
1405,578,2018-05-16,Women's hair cut,SCHH01,JJ,1,102.0,5.1,8.16
1406,579,2018-05-16,Blowdry,KUKK01,SINEAD,1,50.0,2.5,4.0
1407,579,2018-05-16,Consultation,KUKK01,HOUSE,1,-50.0,-2.5,-4.0
1408,58,2018-03-28,Men's hair cut,CAND01,JJ,1,40.0,2.0,3.2
1409,58,2018-03-28,Men's camo color,CAND01,JJ,1,45.0,2.25,3.6
1410,580,2018-05-16,Blowdry,NELT01,SINEAD,1,50.0,2.5,4.0
1411,580,2018-05-16,Consultation,NELT01,HOUSE,1,-50.0,-2.5,-4.0
1412,581,2018-05-16,Consultation,RODP01,SINEAD,1,25.0,1.25,2.0
1413,582,2018-05-16,Men's hair cut,SARA01,JJ,1,60.0,3.0,4.8
1414,584,2018-05-16,Women's hair cut,REIL01,SINEAD,1,70.0,3.5,5.6
1415,585,2018-05-16,Women's hair cut,LAMD01,JJ,1,82.0,4.1,6.56
1416,587,2018-05-16,Blowdry,ELSM01,SINEAD,1,30.0,1.5,2.4
1417,588,2018-05-16,Women's hair cut,BUSC01,JJ,1,102.0,5.1,8.16
1418,589,2018-05-16,Women's hair cut,CURK01,SINEAD,1,70.0,3.5,5.6
1419,59,2018-03-29,Women's hair cut,LINM01,JJ,1,82.0,4.1,6.56
1420,590,2018-05-16,Men's hair cut,MACT01,JJ,1,40.0,2.0,3.2
1421,592,2018-05-17,Blowdry,HUDM01,JJ,1,52.0,2.6,4.16
1422,593,2018-05-17,Women's hair cut,STOS01,SINEAD,1,70.0,3.5,5.6
1423,594,2018-05-17,Women's hair cut,SIDA01,BECKY,1,60.0,3.0,4.8
1424,595,2018-05-17,Women's hair cut,OKEM01,JJ,1,102.0,5.1,8.16
1425,596,2018-05-17,Men's hair cut,YATT01,BECKY,1,50.0,2.5,4.0
1426,597,2018-05-17,Blowdry,HOLL01,SINEAD,1,50.0,2.5,4.0
1427,597,2018-05-17,miscellaneous,HOLL01,HOUSE,1,-50.0,-2.5,-4.0
1428,598,2018-05-17,Women's hair cut,MANL01,SINEAD,1,90.0,4.5,7.2
1429,599,2018-05-17,Blowdry,PER*01,BECKY,1,30.0,1.5,2.4
1430,60,2018-03-29,Women's hair cut,REDM01,JJ,1,82.0,4.1,6.56
1431,600,2018-05-17,Accent lights and color,CHUA01,JOANNE,1,130.0,6.5,10.4
1432,600,2018-05-17,Women's hair cut,CHUA01,JJ,1,92.0,4.6,7.36
1433,601,2018-05-17,Blowdry,WOOD02,BECKY,1,50.0,2.5,4.0
1434,602,2018-05-17,Partial highlights and color,BURL01,JOANNE,1,170.0,8.5,13.6
1435,602,2018-05-17,Blowdry,BURL01,SINEAD,1,40.0,2.0,3.2
1436,603,2018-05-17,Men's hair cut,HAMD01,BECKY,1,30.0,1.5,2.4
1437,604,2018-05-17,Women's hair cut,PRIL01,JJ,1,51.0,2.55,4.08
1438,605,2018-05-17,Color mini touch up,HILJ01,JOANNE,1,50.0,2.5,4.0
1439,605,2018-05-17,Blowdry,HILJ01,SINEAD,1,50.0,2.5,4.0
1440,605,2018-05-17,miscellaneous,HILJ01,HOUSE,1,-50.0,-2.5,-4.0
1441,606,2018-05-17,Blowdry,COLG01,BECKY,1,50.0,2.5,4.0
1442,607,2018-05-17,Men's hair cut,ABL*01,BECKY,1,30.0,1.5,2.4
1443,607,2018-05-17,Shu silk bloom con 250,ABL*01,BECKY,1,46.0,2.3,3.68
1444,608,2018-05-17,Highlights partial,LOCS01,JOANNE,1,140.0,7.0,11.2
1445,609,2018-05-17,Blowdry,BUEM01,SINEAD,1,30.0,1.5,2.4
1446,61,2018-03-29,Women's hair cut,FLEC01,JJ,1,82.0,4.1,6.56
1447,612,2018-05-17,Women's hair cut,MORB01,JJ,1,102.0,5.1,8.16
1448,612,2018-05-17,Color full color,MORB01,JOANNE,1,85.0,4.25,6.8
1449,613,2018-05-17,Shu cleansing oil sh400ml,WALK_IN,JJ,1,50.4,2.52,4.032
1450,613,2018-05-17,Shu cleansing oil con 250m,WALK_IN,JJ,1,50.4,2.52,4.032
1451,616,2018-05-17,Men's hair cut,SHAA01,SINEAD,1,55.0,2.75,4.4
1452,618,2018-05-18,Women's hair cut,SIRM01,BECKY,1,80.0,4.0,6.4
1453,619,2018-05-18,Highlights partial,SAMJ01,JOANNE,1,150.0,7.5,12.0
1454,619,2018-05-18,Women's hair cut,SAMJ01,JJ,1,66.5,3.325,5.32
1455,62,2018-03-30,Women's hair cut,CHUC01,JJ,1,82.0,4.1,6.56
1456,620,2018-05-18,Blowdry,PENM01,BECKY,1,50.0,2.5,4.0
1457,620,2018-05-18,miscellaneous,PENM01,HOUSE,1,-50.0,-2.5,-4.0
1458,621,2018-05-18,PO strength cure sh 50ml,WALK_IN,BECKY,1,9.25,0.4625,0.74
1459,621,2018-05-18,PO color fanatic 30ml,WALK_IN,BECKY,1,9.25,0.4625,0.74
1460,622,2018-05-18,Men's hair cut,OHAG01,JJ,1,60.0,3.0,4.8
1461,622,2018-05-18,PO color fanatic 200ml,OHAG01,BECKY,1,30.5,1.525,2.44
1462,624,2018-05-18,Partial highlights and color,ROBT01,JOANNE,1,140.0,7.0,11.2
1463,626,2018-05-18,miscellaneous,WALK_IN,BECKY,1,0.0,0.0,0.0
1464,628,2018-05-18,Women's hair cut,NICS01,JJ,1,82.0,4.1,6.56
1465,629,2018-05-18,Women's hair cut,CORS02,BECKY,1,60.0,3.0,4.8
1466,63,2018-03-30,Women's hair cut,PRIM01,JJ,1,51.0,2.55,4.08
1467,630,2018-05-18,Women's hair cut,WOOD01,JJ,1,102.0,5.1,8.16
1468,630,2018-05-18,Color touch up,WOOD01,JOANNE,1,70.0,3.5,5.6
1469,632,2018-05-18,Blowdry,SKUD01,BECKY,1,50.0,2.5,4.0
1470,632,2018-05-18,miscellaneous,SKUD01,HOUSE,1,-50.0,-2.5,-4.0
1471,633,2018-05-18,Men's hair cut,MASA01,BECKY,1,30.0,1.5,2.4
1472,634,2018-05-18,Men's hair cut,DELC01,BECKY,1,50.0,2.5,4.0
1473,635,2018-05-18,Women's hair cut,MESK01,JJ,1,82.0,4.1,6.56
1474,636,2018-05-19,Blowdry,WONM02,JJ,1,52.0,2.6,4.16
1475,636,2018-05-19,miscellaneous,WONM02,HOUSE,1,-52.0,-2.6,-4.16
1476,637,2018-05-19,Women's hair cut,MCKS01,SINEAD,1,70.0,3.5,5.6
1477,637,2018-05-19,Women's hair cut,IORC01,JJ,1,82.0,4.1,6.56
1478,639,2018-05-19,Women's hair cut,JONW01,KELLY,1,45.0,2.25,3.6
1479,639,2018-05-19,Women's hair cut,JONE01,KELLY,1,45.0,2.25,3.6
1480,639,2018-05-19,elchim dryer,JONE01,KELLY,1,249.0,12.45,19.92
1481,639,2018-05-19,Elchim diffuser,JONE01,KELLY,1,0.0,0.0,0.0
1482,64,2018-04-01,Consultation,SLEA01,HOUSE,1,0.0,0.0,0.0
1483,641,2018-05-19,Blowdry,RUTR01,JJ,1,52.0,2.6,4.16
1484,641,2018-05-19,Color full color,RUTR01,JOANNE,1,85.0,4.25,6.8
1485,641,2018-05-19,LP hair touch up brown 59ml,RUTR01,JJ,1,18.45,0.9225,1.476
1486,643,2018-05-19,Women's hair cut,HASS01,KELLY,1,45.0,2.25,3.6
1487,643,2018-05-19,PO color fanatic 200ml,HASS01,KELLY,1,27.45,1.3725,2.1959999999999997
1488,644,2018-05-19,Dry updo,LEIF01,SINEAD,1,90.0,4.5,7.2
1489,645,2018-05-19,Women's hair cut,OGOE01,KELLY,1,45.0,2.25,3.6
1490,647,2018-05-19,Full Highlights and color,RONM01,JOANNE,1,160.0,8.0,12.8
1491,648,2018-05-19,Women's hair cut,NELT01,SINEAD,1,90.0,4.5,7.2
1492,649,2018-05-19,Color touch up,DANJ01,JOANNE,1,70.0,3.5,5.6
1493,649,2018-05-19,Blowdry,DANJ01,BECKY,1,50.0,2.5,4.0
1494,65,2018-04-01,Consultation,SLEA01,HOUSE,1,0.0,0.0,0.0
1495,650,2018-05-19,Men's hair cut,MCGM01,SINEAD,1,35.0,1.75,2.8
1496,651,2018-05-19,Women's hair cut,BARE01,KELLY,1,45.0,2.25,3.6
1497,651,2018-05-19,Color full color,BARE01,KELLY,1,65.0,3.25,5.2
1498,652,2018-05-19,Color touch up,NIDN01,JOANNE,1,70.0,3.5,5.6
1499,652,2018-05-19,Blowdry,NIDN01,BECKY,1,50.0,2.5,4.0
1500,653,2018-05-19,Color full color,RIZB01,KELLY,1,55.0,2.75,4.4
1501,653,2018-05-19,Women's hair cut,RIZB01,KELLY,1,55.0,2.75,4.4
1502,654,2018-05-19,Women's hair cut,DANG01,JJ,1,82.0,4.1,6.56
1503,655,2018-05-19,Accent lights and color,LURM01,JOANNE,1,120.0,6.0,9.6
1504,656,2018-05-22,Blowdry,WONM02,JJ,1,52.0,2.6,4.16
1505,656,2018-05-22,miscellaneous,WONM02,HOUSE,1,-52.0,-2.6,-4.16
1506,658,2018-05-22,Men's hair cut,DUFD01,JJ,1,60.0,3.0,4.8
1507,659,2018-05-22,Women's hair cut,MOGS01,KELLY,1,45.0,2.25,3.6
1508,66,2018-04-03,Blowdry,WONM02,JJ,1,32.0,1.6,2.56
1509,660,2018-05-22,Women's hair cut,WARG01,JJ,1,102.0,5.1,8.16
1510,662,2018-05-22,Men's hair cut,HELJ01,BECKY,1,50.0,2.5,4.0
1511,663,2018-05-22,Balayage,ANDJ01,KELLY,1,150.0,7.5,12.0
1512,663,2018-05-22,Women's hair cut,ANDJ01,KELLY,1,65.0,3.25,5.2
1513,663,2018-05-22,Treatments 1,ANDJ01,KELLY,1,20.0,1.0,1.6
1514,663,2018-05-22,Color toner,ANDJ01,KELLY,1,45.0,2.25,3.6
1515,664,2018-05-22,Blowdry,KUKK01,SINEAD,1,50.0,2.5,4.0
1516,664,2018-05-22,miscellaneous,KUKK01,HOUSE,1,-50.0,-2.5,-4.0
1517,665,2018-05-22,PO strength cure con 250ml,WALK_IN,BECKY,1,37.25,1.8625,2.98
1518,666,2018-05-22,Color touch up,WIL*01,JOANNE,1,60.0,3.0,4.8
1519,666,2018-05-22,Women's hair cut,WIL*01,JJ,1,92.0,4.6,7.36
1520,667,2018-05-22,Women's hair cut,ERVA01,SINEAD,1,70.0,3.5,5.6
1521,668,2018-05-22,Men's hair cut,DRAR01,SINEAD,1,35.0,1.75,2.8
1522,669,2018-05-22,Women's hair cut,DAV*01,JJ,1,102.0,5.1,8.16
1523,67,2018-04-03,Blowdry,THOW01,JJ,1,32.0,1.6,2.56
1524,670,2018-05-22,Women's hair cut,HOLD01,BECKY,1,60.0,3.0,4.8
1525,671,2018-05-22,Women's hair cut,SHAI01,SINEAD,1,80.0,4.0,6.4
1526,671,2018-05-22,Highlights partial,SHAI01,JOANNE,1,150.0,7.5,12.0
1527,671,2018-05-22,Treatments 1,SHAI01,JOANNE,1,20.0,1.0,1.6
1528,672,2018-05-22,Men's hair cut,PN01,KELLY,1,35.0,1.75,2.8
1529,673,2018-05-22,Women's hair cut,RIVA01,BECKY,1,60.0,3.0,4.8
1530,674,2018-05-22,Men's hair cut,BORJ01,JJ,1,40.0,2.0,3.2
1531,675,2018-05-22,Blowdry,KUKH01,BECKY,1,40.0,2.0,3.2
1532,675,2018-05-22,Highlights partial,KUKH01,JOANNE,1,150.0,7.5,12.0
1533,677,2018-05-22,Blowdry,WOOJ01,SINEAD,1,50.0,2.5,4.0
1534,677,2018-05-22,Color touch up,WOOJ01,JOANNE,1,70.0,3.5,5.6
1535,678,2018-05-23,Women's hair cut,SAVC01,JJ,1,82.0,4.1,6.56
1536,679,2018-05-23,Women's hair cut,KOSA01,KELLY,1,45.0,2.25,3.6
1537,68,2018-04-03,Blow dry bundle 5+1,SKUD01,BECKY,1,230.0,11.5,18.4
1538,680,2018-05-23,Women's hair cut,GRIA01,SINEAD,1,90.0,4.5,7.2
1539,681,2018-05-23,Blowdry,PER*01,KELLY,1,55.0,2.75,4.4
1540,684,2018-05-23,Men's hair cut,SLUS01,JJ,1,60.0,3.0,4.8
1541,686,2018-05-23,Women's hair cut,RICP01,SINEAD,1,90.0,4.5,7.2
1542,687,2018-05-23,Women's hair cut,DOLD01,JJ,1,102.0,5.1,8.16
1543,688,2018-05-23,Men's hair cut,SINS02,KELLY,1,30.0,1.5,2.4
1544,689,2018-05-23,Blowdry,COLG01,SINEAD,1,50.0,2.5,4.0
1545,69,2018-04-03,Women's hair cut,LINJ01,JJ,1,82.0,4.1,6.56
1546,69,2018-04-03,PO hydrate sh  250ml,LINJ01,JJ,1,32.44,1.6219999999999999,2.5952
1547,690,2018-05-23,Women's hair cut,COXH01,KELLY,1,55.0,2.75,4.4
1548,690,2018-05-23,KM Doo over 250ml,COXH01,KELLY,1,31.05,1.5525,2.484
1549,690,2018-05-23,PO color fanatic 200ml,COXH01,KELLY,1,27.45,1.3725,2.1959999999999997
1550,691,2018-05-23,Partial highlights and color,.L01,JOANNE,1,170.0,8.5,13.6
1551,691,2018-05-23,Women's hair cut,.L01,JJ,1,92.0,4.6,7.36
1552,692,2018-05-23,Blowdry,NELT01,SINEAD,1,50.0,2.5,4.0
1553,692,2018-05-23,Consultation,NELT01,HOUSE,1,-50.0,-2.5,-4.0
1554,693,2018-05-23,Women's hair cut,DRAA01,KELLY,1,55.0,2.75,4.4
1555,694,2018-05-23,Blowdry,BERH01,JJ,1,52.0,2.6,4.16
1556,695,2018-05-23,Women's hair cut,CLEE01,SINEAD,1,70.0,3.5,5.6
1557,695,2018-05-23,PO CV instant levitation mist,CLEE01,SINEAD,1,35.4,1.77,2.832
1558,696,2018-05-23,Men's hair cut,PARJ01,KELLY,1,35.0,1.75,2.8
1559,697,2018-05-23,Men's hair cut,HENB01,JJ,1,60.0,3.0,4.8
1560,698,2018-05-23,Shu Sheer lacquer 226g,WALK_IN,JOANNE,1,42.0,2.1,3.36
1561,701,2018-05-23,Men's hair cut,POTR01,JJ,1,60.0,3.0,4.8
1562,702,2018-05-23,Men's hair cut,POOD01,SINEAD,1,55.0,2.75,4.4
1563,703,2018-05-23,Women's hair cut,VELA01,JJ,1,82.0,4.1,6.56
1564,704,2018-05-23,Women's hair cut,SHEK01,SINEAD,1,70.0,3.5,5.6
1565,705,2018-05-23,Women's hair cut,WALS01,SINEAD,1,70.0,3.5,5.6
