,Date_CD,Year,Season,WeekEnd,LastYear,LastSeason,LastWeekEnd,Date,LastDate,DaysRecency,ClientType,Staff,BLastStaff,RTLastStaff,StaffCancType,BLastServiceCode,BLastWomenMenService,BLastColorCutService,LastServiceCategory,LastServicePrice,LastServiceCost,ServiceCode,ServiceCancType,WomenMenService,ColorCutService,ServiceCategory,ServicePrice,ServiceCost,RTLastWomenMen,RTLastColorCutReciept,LastTotalAmount,LastTotalGST,LastTotalPST,WasProdPerch,IsCanceled,CancelDay,CancelWeekday,CanceledBy,Days,LastIsCanceled,LastCanceledBy,LastCancelWeekday,TotalClientCancellationsTillNow,TotalClientBookingsTillNow,CancellationPcnt
75,20180713,2018,Summer,1,2018.0,Summer,1.0,2018-07-13,2018-07-13,0.0,LowCancClient,JOANNE,JOANNE,JJ,HighCancStaff,CALC,Other,Color,COLOR,0.0,10.0,CALC,LowCancService,Other,Color,COLOR,0,10,Woman,Cut,102.0,18.0775,28.924,0.0,0,,,,,0.0,,,0.0,8,0.0
76,20180531,2018,Spring,0,2018.0,Spring,0.0,2018-05-31,2018-04-25,36.0,LowCancClient,JOANNE,SINEAD,SINEAD,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CALC,LowCancService,Other,Color,COLOR,0,10,Woman,Cut,70.0,3.5,5.6,0.0,0,,,,,0.0,,,0.0,1,0.0
77,20180706,2018,Summer,1,2018.0,Summer,1.0,2018-07-06,2018-07-06,0.0,LowCancClient,JOANNE,JJ,,HighCancStaff,SBD,Other,Other,STYLE,0.0,5.0,CALC,LowCancService,Other,Color,COLOR,0,10,,,,,,,0,,,,,0.0,,,4.0,20,0.2
78,20180706,2018,Summer,1,2018.0,Summer,1.0,2018-07-06,2018-07-06,0.0,LowCancClient,JOANNE,JOANNE,,HighCancStaff,CALC,Other,Color,COLOR,0.0,10.0,CALC,LowCancService,Other,Color,COLOR,0,10,,,,,,,0,,,,,0.0,,,4.0,22,0.18181818181818182
79,20180105,2018,Winter,1,,,,2018-01-05,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,CALC,LowCancService,Other,Color,COLOR,0,10,,,,,,,0,,,,,,,,,0,
80,20180606,2018,Summer,0,2018.0,Spring,0.0,2018-06-06,2018-05-31,6.0,LowCancClient,JOANNE,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CAS,MediumCancService,Other,Color,COLOR,0,10,Woman,Cut,102.0,7.6,12.16,0.0,0,,,,,0.0,,,0.0,2,0.0
81,20180714,2018,Summer,1,2018.0,Summer,1.0,2018-07-14,2018-07-13,1.0,LowCancClient,JOANNE,JOANNE,JJ,HighCancStaff,CBAL,Other,Other,COLOR,0.0,10.0,CBAL,HighCancService,Other,Other,COLOR,0,10,Woman,Cut,82.0,4.1,6.56,0.0,0,,,,,1.0,BECKY,6.0,1.0,2,0.5
82,20180713,2018,Summer,1,2018.0,Spring,0.0,2018-07-13,2018-05-16,58.0,LowCancClient,JOANNE,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,13.0,6.0,BECKY,0.0,0.0,,,0.0,1,0.0
83,20180526,2018,Spring,1,2018.0,Spring,1.0,2018-05-26,2018-05-26,0.0,LowCancClient,JOANNE,JJ,JJ,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CBAL,HighCancService,Other,Other,COLOR,0,10,Woman,Cut,82.0,4.1,6.56,0.0,0,,,,,0.0,,,2.0,5,0.4
84,20180526,2018,Spring,1,2018.0,Spring,1.0,2018-05-26,2018-05-26,0.0,LowCancClient,JOANNE,JOANNE,JJ,HighCancStaff,CBAL,Other,Other,COLOR,0.0,10.0,CBAL,HighCancService,Other,Other,COLOR,0,10,Woman,Cut,82.0,4.1,6.56,0.0,0,,,,,0.0,,,2.0,7,0.2857142857142857
85,20180531,2018,Spring,0,2018.0,Spring,1.0,2018-05-31,2018-05-25,6.0,LowCancClient,JOANNE,BECKY,BECKY,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CBAL,HighCancService,Other,Other,COLOR,0,10,Woman,Cut,60.0,3.0,4.8,0.0,0,,,,,0.0,,,0.0,1,0.0
86,20180529,2018,Spring,0,2018.0,Spring,0.0,2018-05-29,2018-04-04,55.0,LowCancClient,JOANNE,SINEAD,SINEAD,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CBAL,HighCancService,Other,Other,COLOR,0,10,Woman,Cut,108.0,5.4155,8.6648,0.0,1,23.0,4.0,KELLY,6.0,0.0,,,0.0,1,0.0
87,20180714,2018,Summer,1,2018.0,Summer,1.0,2018-07-14,2018-07-14,0.0,MediumCancClient,JOANNE,BECKY,BECKY,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CBAL,HighCancService,Other,Other,COLOR,0,10,Woman,Cut,60.0,3.0,4.8,0.0,1,13.0,6.0,JJ,1.0,0.0,,,1.0,2,0.5
88,20180714,2018,Summer,1,2018.0,Summer,1.0,2018-07-14,2018-07-14,0.0,MediumCancClient,JOANNE,JOANNE,BECKY,HighCancStaff,CBAL,Other,Other,COLOR,0.0,10.0,CBAL,HighCancService,Other,Other,COLOR,0,10,Woman,Cut,60.0,3.0,4.8,0.0,1,13.0,6.0,JJ,1.0,1.0,JJ,6.0,2.0,4,0.5
89,20180629,2018,Summer,1,,,,2018-06-29,,,LowCancClient,KELLY,,,HighCancStaff,,,,,,,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,,,,,0,
90,20180627,2018,Summer,0,2018.0,Spring,0.0,2018-06-27,2018-05-24,34.0,HighCancClient,KELLY,JOANNE,,HighCancStaff,CFC,Other,Color,COLOR,0.0,10.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,27.0,4.0,ADMIN,0.0,1.0,ADMIN,3.0,1.0,2,0.5
91,20180531,2018,Spring,0,,,,2018-05-31,,,LowCancClient,KELLY,,,HighCancStaff,,,,,,,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,,,,,0,
92,20180531,2018,Spring,0,2018.0,Spring,0.0,2018-05-31,2018-05-31,0.0,LowCancClient,KELLY,KELLY,,HighCancStaff,CBAL,Other,Other,COLOR,0.0,10.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,31.0,5.0,JJ,0.0,0.0,,,0.0,1,0.0
93,20180531,2018,Spring,0,2018.0,Spring,0.0,2018-05-31,2018-05-31,0.0,LowCancClient,KELLY,KELLY,,HighCancStaff,CBAL,Other,Other,COLOR,0.0,10.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,31.0,5.0,JJ,0.0,1.0,JJ,5.0,1.0,2,0.5
94,20180404,2018,Spring,0,2018.0,Spring,0.0,2018-04-04,2018-04-04,0.0,LowCancClient,KELLY,JJ,,HighCancStaff,SHCM,Man,Cut,STYLE,0.0,5.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,4.0,4.0,KELLY,0.0,0.0,,,0.0,1,0.0
95,20180404,2018,Spring,0,2018.0,Spring,0.0,2018-04-04,2018-04-04,0.0,LowCancClient,KELLY,KELLY,,HighCancStaff,CBAL,Other,Other,COLOR,0.0,10.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,4.0,4.0,KELLY,0.0,1.0,KELLY,4.0,1.0,3,0.3333333333333333
96,20180602,2018,Summer,1,2018.0,Spring,1.0,2018-06-02,2018-05-26,7.0,LowCancClient,KELLY,KELLY,,HighCancStaff,CT,Other,Color,COLOR,0.0,10.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,2.0,7.0,ADMIN,0.0,0.0,,,0.0,2,0.0
97,20180602,2018,Summer,1,2018.0,Spring,1.0,2018-06-02,2018-05-26,7.0,LowCancClient,KELLY,KELLY,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,2.0,7.0,ADMIN,0.0,0.0,,,0.0,4,0.0
98,20180616,2018,Summer,1,,,,2018-06-16,,,LowCancClient,KELLY,,,HighCancStaff,,,,,,,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,,,,,0,
99,20180707,2018,Summer,1,,,,2018-07-07,,,LowCancClient,KELLY,,,HighCancStaff,,,,,,,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,,,,,0,
100,20180630,2018,Summer,1,2018.0,Summer,0.0,2018-06-30,2018-06-19,11.0,LowCancClient,KELLY,KELLY,,HighCancStaff,CON,Other,Other,MISC,0.0,0.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,0.0,,,0.0,1,0.0
101,20180630,2018,Summer,1,2018.0,Summer,1.0,2018-06-30,2018-06-30,0.0,LowCancClient,KELLY,KELLY,,HighCancStaff,CBAL,Other,Other,COLOR,0.0,10.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,30.0,7.0,BECKY,,0.0,,,0.0,2,0.0
102,20180630,2018,Summer,1,2018.0,Summer,1.0,2018-06-30,2018-06-30,0.0,LowCancClient,KELLY,KELLY,,HighCancStaff,CBAL,Other,Other,COLOR,0.0,10.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,30.0,7.0,BECKY,,1.0,BECKY,7.0,1.0,7,0.14285714285714285
103,20180630,2018,Summer,1,2018.0,Summer,1.0,2018-06-30,2018-06-30,0.0,LowCancClient,KELLY,KELLY,,HighCancStaff,CT,Other,Color,COLOR,0.0,10.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,30.0,7.0,BECKY,,0.0,,,5.0,12,0.4166666666666667
104,20180630,2018,Summer,1,2018.0,Summer,1.0,2018-06-30,2018-06-30,0.0,LowCancClient,KELLY,KELLY,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,30.0,7.0,BECKY,,0.0,,,5.0,17,0.29411764705882354
105,20180630,2018,Summer,1,2018.0,Summer,1.0,2018-06-30,2018-06-30,0.0,LowCancClient,KELLY,KELLY,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,30.0,7.0,BECKY,,1.0,BECKY,7.0,6.0,22,0.2727272727272727
106,20180630,2018,Summer,1,2018.0,Summer,1.0,2018-06-30,2018-06-30,0.0,LowCancClient,KELLY,KELLY,,HighCancStaff,SMARTBOND,Other,Other,MISC,25.0,10.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,30.0,7.0,BECKY,,0.0,,,10.0,27,0.37037037037037035
107,20180505,2018,Spring,1,2018.0,Spring,1.0,2018-05-05,2018-05-05,0.0,LowCancClient,JOANNE,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,0.0,,,0.0,2,0.0
108,20180505,2018,Spring,1,2018.0,Spring,1.0,2018-05-05,2018-05-05,0.0,LowCancClient,JOANNE,JOANNE,,HighCancStaff,CBAL,Other,Other,COLOR,0.0,10.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,0.0,,,0.0,3,0.0
109,20181206,2018,Winter,0,2018.0,Summer,1.0,2018-12-06,2018-07-06,153.0,LowCancClient,KELLY,KELLY,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,0.0,,,1.0,2,0.5
110,20180522,2018,Spring,0,,,,2018-05-22,,,LowCancClient,KELLY,,,HighCancStaff,,,,,,,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,,,,,0,
111,20180518,2018,Spring,1,2018.0,Spring,0.0,2018-05-18,2018-05-17,1.0,HighCancClient,KELLY,JOANNE,,HighCancStaff,CCO,Other,Color,COLOR,0.0,10.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,18.0,6.0,BECKY,0.0,1.0,BECKY,5.0,8.0,8,1.0
112,20180518,2018,Spring,1,2018.0,Spring,0.0,2018-05-18,2018-05-17,1.0,HighCancClient,KELLY,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,1,18.0,6.0,BECKY,0.0,1.0,BECKY,5.0,6.0,6,1.0
113,20180727,2018,Summer,1,2018.0,Spring,1.0,2018-07-27,2018-05-19,69.0,LowCancClient,KELLY,KELLY,KELLY,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CBAL,HighCancService,Other,Other,COLOR,0,10,Woman,Cut,294.0,14.7,23.52,0.0,0,,,,,0.0,,,0.0,1,0.0
114,20180607,2018,Summer,0,,,,2018-06-07,,,LowCancClient,KELLY,,,HighCancStaff,,,,,,,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,,,,,0,
115,20180505,2018,Spring,1,,,,2018-05-05,,,MediumCancClient,HOUSE,,,LowCancStaff,,,,,,,CBAL,HighCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,,,,,0,
116,20180717,2018,Summer,0,2018.0,Spring,0.0,2018-07-17,2018-05-03,75.0,LowCancClient,BECKY,BECKY,BECKY,HighCancStaff,CCAMO,Man,Color,COLOR,45.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,Man,Color,75.0,3.75,6.0,0.0,0,,,,,1.0,JJ,4.0,2.0,6,0.3333333333333333
117,20180717,2018,Summer,0,2018.0,Spring,0.0,2018-07-17,2018-05-03,75.0,LowCancClient,BECKY,BECKY,BECKY,HighCancStaff,SHCM,Man,Cut,STYLE,0.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,Man,Color,75.0,3.75,6.0,0.0,0,,,,,1.0,JJ,4.0,4.0,8,0.5
118,20180503,2018,Spring,0,2018.0,Spring,0.0,2018-05-03,2018-04-05,28.0,LowCancClient,BECKY,BECKY,,HighCancStaff,CCAMO,Man,Color,COLOR,45.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,1,2.0,4.0,JJ,1.0,0.0,,,0.0,2,0.0
119,20180503,2018,Spring,0,2018.0,Spring,0.0,2018-05-03,2018-04-05,28.0,LowCancClient,BECKY,BECKY,,HighCancStaff,SHCM,Man,Cut,STYLE,0.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,1,2.0,4.0,JJ,1.0,0.0,,,0.0,4,0.0
120,20180405,2018,Spring,0,,,,2018-04-05,,,LowCancClient,BECKY,,,HighCancStaff,,,,,,,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,0,,,,,,,,,0,
121,20180328,2018,Spring,0,,,,2018-03-28,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,0,,,,,,,,,0,
122,20180713,2018,Summer,1,2018.0,Spring,1.0,2018-07-13,2018-05-04,70.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,CCAMO,Man,Color,COLOR,45.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,Man,Cut,105.0,5.25,8.4,0.0,1,13.0,6.0,TANYA,0.0,1.0,JJ,6.0,1.0,6,0.16666666666666666
123,20180504,2018,Spring,1,2018.0,Spring,0.0,2018-05-04,2018-04-05,29.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,SHCM,Man,Cut,STYLE,0.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,Man,Cut,85.0,12.5,20.0,0.0,1,4.0,6.0,JJ,0.0,0.0,,,0.0,5,0.0
124,20180906,2018,Fall,0,2018.0,Summer,1.0,2018-09-06,2018-08-17,20.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCM,Man,Cut,STYLE,0.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,0,,,,,0.0,,,3.0,14,0.21428571428571427
125,20180817,2018,Summer,1,2018.0,Summer,1.0,2018-08-17,2018-07-13,35.0,LowCancClient,JJ,JJ,,HighCancStaff,CCAMO,Man,Color,COLOR,45.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,0,,,,,1.0,TANYA,6.0,3.0,8,0.375
126,20180817,2018,Summer,1,2018.0,Summer,1.0,2018-08-17,2018-07-13,35.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCM,Man,Cut,STYLE,0.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,0,,,,,0.0,,,3.0,10,0.3
127,20180906,2018,Fall,0,2018.0,Summer,1.0,2018-09-06,2018-08-17,20.0,LowCancClient,JJ,JJ,,HighCancStaff,CCAMO,Man,Color,COLOR,45.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,0,,,,,0.0,,,3.0,12,0.25
128,20180206,2018,Winter,0,,,,2018-02-06,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,0,,,,,,,,,0,
129,20180727,2018,Summer,1,2018.0,Summer,0.0,2018-07-27,2018-06-20,37.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,CCAMO,Man,Color,COLOR,45.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,Man,Color,45.0,2.25,3.6,0.0,0,,,,,0.0,,,6.0,24,0.25
130,20180727,2018,Summer,1,2018.0,Summer,0.0,2018-07-27,2018-06-20,37.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,SHCM,Man,Cut,STYLE,0.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,Man,Color,45.0,2.25,3.6,0.0,0,,,,,0.0,,,6.0,26,0.23076923076923078
131,20180620,2018,Summer,0,2018.0,Summer,0.0,2018-06-20,2018-06-12,8.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,CCAMO,Man,Color,COLOR,45.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,Man,Color,45.0,9.75,15.6,0.0,0,,,,,1.0,ADMIN,7.0,4.0,20,0.2
132,20180620,2018,Summer,0,2018.0,Summer,0.0,2018-06-20,2018-06-12,8.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,SHCM,Man,Cut,STYLE,0.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,Man,Color,45.0,9.75,15.6,0.0,0,,,,,1.0,ADMIN,7.0,6.0,22,0.2727272727272727
133,20180529,2018,Spring,0,2018.0,Spring,0.0,2018-05-29,2018-05-15,14.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,CCAMO,Man,Color,COLOR,45.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,Man,Color,105.0,15.0,24.0,0.0,0,,,,,0.0,,,0.0,12,0.0
134,20180529,2018,Spring,0,2018.0,Spring,0.0,2018-05-29,2018-05-15,14.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,SHCM,Man,Cut,STYLE,0.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,Man,Color,105.0,15.0,24.0,0.0,0,,,,,0.0,,,0.0,14,0.0
135,20180515,2018,Spring,0,2018.0,Spring,0.0,2018-05-15,2018-05-07,8.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,CCAMO,Man,Color,COLOR,45.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,Man,Cut,105.0,20.25,32.4,0.0,0,,,,,0.0,,,0.0,10,0.0
136,20180424,2018,Spring,0,2018.0,Spring,0.0,2018-04-24,2018-03-15,40.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,CCAMO,Man,Color,COLOR,45.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,Man,Cut,60.0,23.25,37.2,0.0,0,,,,,0.0,,,0.0,2,0.0
137,20180424,2018,Spring,0,2018.0,Spring,0.0,2018-04-24,2018-03-15,40.0,LowCancClient,JJ,JJ,JJ,HighCancStaff,SHCM,Man,Cut,STYLE,0.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,Man,Cut,60.0,23.25,37.2,0.0,0,,,,,0.0,,,0.0,4,0.0
138,20180507,2018,Spring,0,2018.0,Spring,1.0,2018-05-07,2018-05-04,3.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCM,Man,Cut,STYLE,0.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,0,,,,,0.0,,,0.0,9,0.0
139,20180612,2018,Summer,0,2018.0,Spring,0.0,2018-06-12,2018-05-29,14.0,LowCancClient,JJ,JJ,,HighCancStaff,CCAMO,Man,Color,COLOR,45.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,1,9.0,7.0,ADMIN,3.0,0.0,,,0.0,16,0.0
140,20180612,2018,Summer,0,2018.0,Spring,0.0,2018-06-12,2018-05-29,14.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCM,Man,Cut,STYLE,0.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,1,9.0,7.0,ADMIN,3.0,1.0,JJ,3.0,2.0,18,0.1111111111111111
141,20180315,2018,Spring,0,,,,2018-03-15,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,0,,,,,,,,,0,
142,20180405,2018,Spring,0,,,,2018-04-05,,,LowCancClient,JJ,,,HighCancStaff,,,,,,,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,0,,,,,,,,,0,
143,20180604,2018,Summer,0,2018.0,Spring,0.0,2018-06-04,2018-04-05,60.0,LowCancClient,JJ,JJ,,HighCancStaff,CCAMO,Man,Color,COLOR,45.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,0,,,,,0.0,,,0.0,2,0.0
144,20180604,2018,Summer,0,2018.0,Spring,0.0,2018-06-04,2018-04-05,60.0,LowCancClient,JJ,JJ,,HighCancStaff,SHCM,Man,Cut,STYLE,0.0,5.0,CCAMO,LowCancService,Man,Color,COLOR,45,5,,,,,,,0,,,,,0.0,,,0.0,4,0.0
145,20180726,2018,Summer,0,,,,2018-07-26,,,LowCancClient,JOANNE,,,HighCancStaff,,,,,,,CCO,MediumCancService,Other,Color,COLOR,0,10,,,,,,,0,,,,,,,,,0,
146,20180517,2018,Spring,0,2018.0,Spring,0.0,2018-05-17,2018-05-17,0.0,HighCancClient,JOANNE,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CCO,MediumCancService,Other,Color,COLOR,0,10,,,,,,,1,17.0,5.0,BECKY,0.0,1.0,BECKY,5.0,5.0,5,1.0
147,20180517,2018,Spring,0,2018.0,Spring,0.0,2018-05-17,2018-05-17,0.0,HighCancClient,JOANNE,JOANNE,,HighCancStaff,CCO,Other,Color,COLOR,0.0,10.0,CCO,MediumCancService,Other,Color,COLOR,0,10,,,,,,,1,17.0,5.0,BECKY,0.0,1.0,BECKY,5.0,7.0,7,1.0
148,20180526,2018,Spring,1,2018.0,Spring,0.0,2018-05-26,2018-03-08,79.0,LowCancClient,KELLY,KELLY,,HighCancStaff,CDPB,Other,Other,COLOR,0.0,10.0,CDPB,LowCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,0.0,,,0.0,2,0.0
149,20180526,2018,Spring,1,2018.0,Spring,0.0,2018-05-26,2018-03-08,79.0,LowCancClient,KELLY,KELLY,,HighCancStaff,SMARTBOND,Other,Other,MISC,25.0,10.0,CDPB,LowCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,0.0,,,0.0,4,0.0
150,20180308,2018,Spring,0,,,,2018-03-08,,,LowCancClient,KELLY,,,HighCancStaff,,,,,,,CDPB,LowCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,,,,,0,
151,20180630,2018,Summer,1,2018.0,Spring,1.0,2018-06-30,2018-05-26,35.0,LowCancClient,KELLY,KELLY,KELLY,HighCancStaff,CDPB,Other,Other,COLOR,0.0,10.0,CDPB,LowCancService,Other,Other,COLOR,0,10,Other,Other,180.0,9.0,14.4,0.0,0,,,,,0.0,,,0.0,6,0.0
152,20180630,2018,Summer,1,2018.0,Spring,1.0,2018-06-30,2018-05-26,35.0,LowCancClient,KELLY,KELLY,KELLY,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CDPB,LowCancService,Other,Other,COLOR,0,10,Other,Other,180.0,9.0,14.4,0.0,0,,,,,0.0,,,0.0,8,0.0
153,20180623,2018,Summer,1,,,,2018-06-23,,,LowCancClient,KELLY,,,HighCancStaff,,,,,,,CDPB,LowCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,,,,,0,
154,20180606,2018,Summer,0,2018.0,Summer,0.0,2018-06-06,2018-06-06,0.0,LowCancClient,KELLY,KELLY,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CDPB,LowCancService,Other,Other,COLOR,0,10,,,,,,,1,31.0,5.0,KELLY,6.0,0.0,,,2.0,5,0.4
155,20180606,2018,Summer,0,,,,2018-06-06,,,LowCancClient,KELLY,,,HighCancStaff,,,,,,,CDPB,LowCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,,,,,0,
156,20180606,2018,Summer,0,2018.0,Summer,0.0,2018-06-06,2018-06-06,0.0,LowCancClient,KELLY,KELLY,,HighCancStaff,CDPB,Other,Other,COLOR,0.0,10.0,CDPB,LowCancService,Other,Other,COLOR,0,10,,,,,,,1,31.0,5.0,KELLY,6.0,0.0,,,0.0,1,0.0
157,20180606,2018,Summer,0,2018.0,Summer,0.0,2018-06-06,2018-06-06,0.0,LowCancClient,KELLY,KELLY,,HighCancStaff,CDPB,Other,Other,COLOR,0.0,10.0,CDPB,LowCancService,Other,Other,COLOR,0,10,,,,,,,1,31.0,5.0,KELLY,6.0,1.0,KELLY,5.0,1.0,3,0.3333333333333333
158,20180531,2018,Spring,0,2018.0,Spring,0.0,2018-05-31,2018-05-31,0.0,LowCancClient,JOANNE,JOANNE,,HighCancStaff,SMARTBOND,Other,Other,MISC,25.0,10.0,CDPB,LowCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,0.0,,,0.0,5,0.0
159,20180719,2018,Summer,0,2018.0,Summer,0.0,2018-07-19,2018-07-04,15.0,LowCancClient,JOANNE,JOANNE,,HighCancStaff,CON,Other,Other,MISC,0.0,0.0,CDPB,LowCancService,Other,Other,COLOR,0,10,,,,,,,1,19.0,5.0,KELLY,0.0,1.0,,4.0,1.0,2,0.5
160,20180531,2018,Spring,0,2018.0,Spring,0.0,2018-05-31,2018-05-31,0.0,LowCancClient,JOANNE,JJ,,HighCancStaff,SHCW,Woman,Cut,STYLE,102.0,5.0,CDPB,LowCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,0.0,,,0.0,1,0.0
161,20180531,2018,Spring,0,2018.0,Spring,0.0,2018-05-31,2018-05-31,0.0,LowCancClient,JOANNE,JOANNE,,HighCancStaff,CDPB,Other,Other,COLOR,0.0,10.0,CDPB,LowCancService,Other,Other,COLOR,0,10,,,,,,,0,,,,,0.0,,,0.0,3,0.0
162,20180519,2018,Spring,1,,,,2018-05-19,,,MediumCancClient,JOANNE,,,HighCancStaff,,,,,,,CDPB,LowCancService,Other,Other,COLOR,0,10,,,,,,,1,18.0,6.0,JOANNE,1.0,,,,,0,
163,20180614,2018,Summer,0,,,,2018-06-14,,,MediumCancClient,JOANNE,,,HighCancStaff,,,,,,,CDPB,LowCancService,Other,Other,COLOR,0,10,,,,,,,1,14.0,5.0,JOANNE,0.0,,,,,0,
